Frame,Time (Seconds),Rotation X,Rotation Y,Rotation Z,Rotation W,Position X,Position Y,Position Z,Error Per Marker
992,9.92,0.69086,0.253471,-0.595859,-0.321583,0.918702,1.721985,-0.371868,0.02911
993,9.93,0.395651,0.056094,-0.766742,-0.502415,0.929813,1.712707,-0.39731,0.024101
994,9.94,0.464899,-0.005551,-0.678543,-0.568698,0.913584,1.7139,-0.389941,0.023116
995,9.95,0.484517,-0.014727,-0.668624,-0.563887,0.891155,1.719939,-0.378649,0.038837
996,9.96,0.501158,-0.000452,-0.66032,-0.559302,0.878282,1.725169,-0.377087,0.028751
997,9.97,0.530536,0.319885,-0.768269,-0.161149,0.876842,1.704579,-0.372104,0.033413
998,9.98,0.580327,0.161598,-0.701653,-0.380513,0.880857,1.708695,-0.373832,0.023157
999,9.99,0.531901,0.429997,-0.729228,0.020233,0.879554,1.694147,-0.370242,0.033187
1000,10,0.613178,0.213388,-0.689413,-0.321229,0.886444,1.701775,-0.371875,0.020991
1001,10.01,0.525283,0.464457,-0.711705,0.042826,0.876468,1.69473,-0.374688,0.005373
1002,10.02,0.570592,0.292776,-0.731053,-0.232957,0.87088,1.710091,-0.375128,0.02892
1003,10.03,0.895424,-0.104967,-0.34494,-0.26118,0.892885,1.729687,-0.405557,0.022924
1004,10.04,0.547223,-0.328025,-0.75522,0.150296,0.921036,1.741282,-0.42542,0.03177
1005,10.05,0.815635,-0.518495,-0.256604,-0.007539,0.924746,1.749055,-0.436893,0.022945
1006,10.06,0.439843,-0.549336,-0.645408,0.297012,0.94068,1.752883,-0.444214,0.031765
1007,10.07,0.740271,-0.630703,-0.218608,0.080142,0.936381,1.755636,-0.447523,0.022924
1008,10.08,0.400279,-0.597948,-0.610136,0.331616,0.947109,1.756249,-0.449653,0.031758
1009,10.09,0.719617,-0.652667,-0.215354,0.098995,0.939546,1.756986,-0.449805,0.022941
1010,10.1,0.392351,-0.600393,-0.611561,0.33404,0.948298,1.756397,-0.450106,0.031766
1011,10.11,0.721435,-0.6483,-0.223885,0.095473,0.939565,1.756482,-0.44925,0.022935
1012,10.12,0.395453,-0.589161,-0.623799,0.32769,0.947667,1.755612,-0.449029,0.03175
1013,10.13,0.712137,-0.648458,-0.243134,0.115103,0.94138,1.749454,-0.458738,0.025658
1014,10.14,0.440863,-0.580074,-0.63677,-0.252346,0.930088,1.725991,-0.45301,0.02727
1015,10.15,0.704373,-0.07173,-0.686952,-0.163736,0.933291,1.704062,-0.434206,0.018284
1016,10.16,0.751112,0.211559,-0.618799,-0.090341,0.935334,1.690508,-0.422091,0.018264
1017,10.17,0.820991,0.418359,-0.297742,-0.249597,0.930853,1.686543,-0.413752,0.01592
1018,10.18,0.800493,0.497524,-0.098624,-0.319303,0.927989,1.684561,-0.408664,0.015897
1019,10.19,0.648069,0.604003,0.144119,-0.440927,0.929998,1.673173,-0.398755,0.024853
1020,10.2,0.72901,0.310517,0.56562,-0.228469,0.925927,1.664289,-0.391106,0.02127
1021,10.21,0.580345,0.480092,0.53347,-0.384865,0.92876,1.661332,-0.388345,0.024844
1022,10.22,0.606991,0.174624,0.759575,-0.155287,0.925025,1.658326,-0.385193,0.021157
1023,10.23,0.540448,0.487824,0.582447,-0.361524,0.927698,1.649457,-0.389607,0.010545
1024,10.24,0.584522,0.19254,0.76817,-0.176571,0.926182,1.655685,-0.38666,0.021079
1025,10.25,0.626608,-0.097248,0.770957,-0.059422,0.923701,1.662697,-0.386039,0.019517
1026,10.26,0.585214,-0.158916,0.795087,0.010321,0.923729,1.66487,-0.384945,0.021112
1027,10.27,0.600831,-0.284299,0.745694,0.045997,0.922223,1.668998,-0.385461,0.019567
1028,10.28,0.095917,-0.422786,0.900546,-0.032685,0.91385,1.669767,-0.376433,0.014416
1029,10.29,-0.173397,-0.555702,0.795147,-0.169913,0.895332,1.676367,-0.369727,0.011566
1030,10.3,0.16822,-0.653791,0.441796,-0.590826,0.899213,1.682679,-0.355956,0.019132
1031,10.31,0.387524,-0.541905,0.053952,-0.74381,0.902026,1.686654,-0.347528,0.019194
1032,10.32,0.460184,-0.434779,-0.15541,-0.758318,0.90518,1.688169,-0.346609,0.01718
1033,10.33,0.497344,-0.374456,-0.237144,-0.745784,0.906215,1.689901,-0.342475,0.019166
1034,10.34,0.517715,-0.339946,-0.275612,-0.735151,0.906971,1.690839,-0.340318,0.01913
1035,10.35,0.530818,-0.320177,-0.293025,-0.727911,0.907536,1.691303,-0.339366,0.019138
1036,10.36,0.532384,-0.305317,-0.312469,-0.72506,0.909041,1.690516,-0.343146,0.017273
1037,10.37,0.534554,-0.296833,-0.320932,-0.723287,0.910031,1.689906,-0.345871,0.017235
1038,10.38,0.53697,-0.292269,-0.323165,-0.722362,0.91069,1.689461,-0.347825,0.017226
1039,10.39,0.53939,-0.29027,-0.32176,-0.721992,0.911104,1.689098,-0.349216,0.017264
1040,10.4,0.541703,-0.289804,-0.318355,-0.721957,0.91138,1.688803,-0.350217,0.017297
1041,10.41,0.543831,-0.290313,-0.313922,-0.722094,0.911529,1.688592,-0.350886,0.01722
1042,10.42,0.545712,-0.291086,-0.309443,-0.722297,0.911623,1.688421,-0.351337,0.01724
1043,10.43,0.555331,-0.29563,-0.29154,-0.720566,0.910586,1.689285,-0.347633,0.01916
1044,10.44,0.561603,-0.298985,-0.278683,-0.719406,0.909937,1.689801,-0.345315,0.019115
1045,10.45,0.565682,-0.301403,-0.269656,-0.718642,0.909524,1.690078,-0.343919,0.019172
1046,10.46,0.568663,-0.303389,-0.263153,-0.717863,0.90932,1.690354,-0.343121,0.019172
1047,10.47,0.570277,-0.304365,-0.258813,-0.717748,0.909166,1.690416,-0.342744,0.019164
1048,10.48,0.571215,-0.305087,-0.255884,-0.717745,0.909096,1.69044,-0.342609,0.019172
1049,10.49,0.571737,-0.305702,-0.253764,-0.717821,0.909056,1.690407,-0.342619,0.019181
1050,10.5,0.564336,-0.302599,-0.266487,-0.720377,0.910128,1.689446,-0.346697,0.017245
1051,10.51,0.559458,-0.300734,-0.27441,-0.721987,0.910817,1.688798,-0.349345,0.01727
1052,10.52,0.556392,-0.299671,-0.279104,-0.722998,0.911252,1.68838,-0.351005,0.017273
1053,10.53,0.554617,-0.299091,-0.28176,-0.723572,0.911499,1.688141,-0.352,0.017215
1054,10.54,0.553567,-0.298799,-0.28328,-0.723903,0.91165,1.687982,-0.352562,0.017272
1055,10.55,0.553025,-0.29867,-0.283978,-0.724097,0.911732,1.687898,-0.352838,0.017301
1056,10.56,0.552835,-0.298797,-0.284074,-0.724152,0.911767,1.687859,-0.352928,0.017176
1057,10.57,0.552767,-0.298864,-0.283947,-0.724226,0.911782,1.687866,-0.352937,0.017266
1058,10.58,0.552809,-0.299039,-0.28365,-0.724238,0.911796,1.687864,-0.352911,0.017208
1059,10.59,0.561058,-0.302809,-0.269055,-0.721894,0.910689,1.688819,-0.348887,0.019164
1060,10.6,0.566233,-0.305083,-0.259782,-0.72029,0.90999,1.689441,-0.346339,0.019155
1061,10.61,0.561444,-0.303058,-0.268123,-0.721836,0.910625,1.688842,-0.34879,0.017258
1062,10.62,0.566219,-0.305382,-0.259202,-0.720384,0.909963,1.689431,-0.346387,0.019126
1063,10.63,0.569278,-0.306849,-0.253487,-0.719383,0.909527,1.689792,-0.344901,0.019132
1064,10.64,0.563316,-0.304013,-0.264493,-0.721315,0.910334,1.689033,-0.347992,0.017213
1065,10.65,0.567257,-0.305531,-0.257371,-0.72016,0.909746,1.689485,-0.345989,0.019158
1066,10.66,0.570051,-0.306782,-0.252442,-0.719166,0.909344,1.689844,-0.344678,0.019218
1067,10.67,0.571627,-0.3075,-0.249458,-0.718649,0.909101,1.690051,-0.343868,0.019233
1068,10.68,0.572752,-0.307778,-0.24761,-0.718273,0.908914,1.690191,-0.343381,0.019294
1069,10.69,0.573332,-0.307839,-0.24649,-0.71817,0.908786,1.690262,-0.343125,0.019282
1070,10.7,0.896264,-0.253387,-0.280105,-0.232479,0.896472,1.682714,-0.343743,0.008798
1071,10.71,0.792654,-0.288674,-0.277123,-0.459967,0.900894,1.685497,-0.343477,0.0193
1072,10.72,0.806312,0.05635,-0.568765,-0.152291,0.901716,1.679151,-0.354314,0.014335
1073,10.73,0.755502,-0.09035,-0.456058,-0.46159,0.909883,1.677586,-0.359041,0.039113
1074,10.74,,,,,,,,
1075,10.75,0.727965,0.119193,-0.615036,-0.278552,0.910659,1.673872,-0.365826,0.014461
1076,10.76,0.889307,0.042904,-0.431041,0.146615,0.891855,1.672994,-0.362401,0.008464
1077,10.77,0.869739,0.408035,-0.107649,-0.255879,0.893197,1.673218,-0.373802,0.020577
1078,10.78,0.743573,0.493806,-0.450772,-0.007688,0.895344,1.672942,-0.376766,0.025333
1079,10.79,0.880044,0.019614,-0.067905,0.469602,0.856901,1.686415,-0.39103,0.023206
1080,10.8,0.875573,-0.114484,-0.46656,-0.050874,0.865368,1.702055,-0.38824,0.022631
1081,10.81,0.815183,0.376783,-0.035818,-0.438439,0.883354,1.691391,-0.387528,0.022911
1082,10.82,0.694505,0.215037,-0.41231,-0.549019,0.879183,1.710892,-0.382686,0.033817
1083,10.83,0.843546,0.00373,0.209654,-0.49443,0.893158,1.726199,-0.388936,0.027816
1084,10.84,0.754918,0.009954,-0.269341,-0.597876,0.885566,1.732377,-0.38313,0.033913
1085,10.85,0.655145,0.321864,0.014028,-0.683368,0.891897,1.708609,-0.385499,0.01178
1086,10.86,0.160988,0.509118,-0.499113,-0.682472,0.909545,1.692057,-0.376954,0.029622
1087,10.87,0.211005,0.621124,-0.097576,-0.748439,0.903297,1.701539,-0.373108,0.027036
1088,10.88,0.494701,0.347358,0.404967,-0.686014,0.901435,1.729599,-0.375296,0.028432
1089,10.89,0.574697,0.113436,0.625199,-0.515735,0.900114,1.747246,-0.376663,0.028457
1090,10.9,0.613883,-0.053896,0.697535,-0.365633,0.905983,1.747279,-0.384286,0.028086
1091,10.91,,,,,,,,
1092,10.92,0.628121,-0.182911,0.718557,-0.235973,0.911849,1.746011,-0.391859,0.02817
1093,10.93,0.605922,0.169019,0.669369,-0.395267,0.922268,1.712125,-0.391843,0.024944
1094,10.94,0.607777,-0.023837,0.781028,-0.14154,0.923335,1.688504,-0.389958,0.021122
1095,10.95,0.596251,0.300377,0.658009,-0.348256,0.920652,1.66937,-0.400296,0.023945
1096,10.96,0.671448,0.087573,0.704006,-0.214159,0.911809,1.680172,-0.406406,0.02542
1097,10.97,0.476596,0.445871,0.535555,-0.535945,0.901293,1.686584,-0.409629,0.025455
1098,10.98,0.642973,0.166168,0.667607,-0.336564,0.899552,1.69207,-0.411744,0.025344
1099,10.99,0.413278,0.494816,0.460602,-0.610085,0.893781,1.694742,-0.412415,0.025525
1100,11,0.629672,0.193765,0.642686,-0.391053,0.895101,1.697493,-0.413025,0.025468
1101,11.01,0.390928,0.506753,0.428462,-0.637806,0.891292,1.698353,-0.412753,0.025434
1102,11.02,0.626981,0.198787,0.631827,-0.410089,0.893799,1.699932,-0.412779,0.025416
1103,11.03,0.38808,0.507242,0.417882,-0.646122,0.890718,1.700003,-0.412221,0.025535
1104,11.04,0.629453,0.195513,0.627989,-0.413756,0.893661,1.701007,-0.412096,0.025394
1105,11.05,0.391529,0.503767,0.416484,-0.647661,0.890828,1.700647,-0.411521,0.025472
1106,11.06,0.632878,0.190174,0.627439,-0.41185,0.893906,1.701367,-0.411466,0.02544
1107,11.07,0.396256,0.500002,0.417961,-0.646752,0.891113,1.700858,-0.410985,0.02553
1108,11.08,0.636046,0.185158,0.627727,-0.408805,0.894182,1.701495,-0.411022,0.025427
1109,11.09,0.400334,0.496778,0.419879,-0.645481,0.891377,1.700884,-0.410647,0.025517
1110,11.1,0.638048,0.181838,0.628178,-0.406475,0.894427,1.701542,-0.410741,0.025396
1111,11.11,0.402539,0.494918,0.421166,-0.644699,0.891588,1.700952,-0.410395,0.02554
1112,11.12,0.639554,0.179149,0.628763,-0.404392,0.894645,1.701528,-0.410572,0.025447
1113,11.13,0.405242,0.492987,0.422791,-0.643421,0.891813,1.70092,-0.410249,0.025524
1114,11.14,0.640797,0.177135,0.629146,-0.402713,0.89483,1.701525,-0.410393,0.025459
1115,11.15,0.406856,0.491697,0.423835,-0.642703,0.891975,1.700921,-0.41005,0.025517
1116,11.16,0.641411,0.17611,0.629469,-0.401679,0.894972,1.701508,-0.41019,0.025426
1117,11.17,0.407427,0.491185,0.424434,-0.642337,0.892074,1.700884,-0.409863,0.025498
1118,11.18,0.641742,0.175629,0.629675,-0.401038,0.895038,1.701466,-0.410041,0.025437
1119,11.19,0.4082,0.490794,0.424846,-0.641872,0.892123,1.700852,-0.409794,0.025516
1120,11.2,0.642106,0.175139,0.629755,-0.400543,0.895051,1.70144,-0.410046,0.025448
1121,11.21,0.407753,0.490999,0.424708,-0.64209,0.89208,1.70086,-0.409801,0.025523
1122,11.22,0.642057,0.174835,0.629855,-0.400598,0.895029,1.701496,-0.410062,0.025467
1123,11.23,0.40811,0.490712,0.424857,-0.641985,0.892065,1.700903,-0.409842,0.025523
1124,11.24,0.641996,0.175,0.629842,-0.400643,0.895015,1.701534,-0.410092,0.025426
1125,11.25,0.408265,0.490676,0.424924,-0.641869,0.892073,1.700936,-0.409868,0.025552
1126,11.26,0.641937,0.175298,0.629808,-0.40066,0.895022,1.701498,-0.410108,0.025394
1127,11.27,0.40817,0.49081,0.425087,-0.64172,0.892091,1.700907,-0.409837,0.025492
1128,11.28,0.64204,0.174888,0.629956,-0.400443,0.895056,1.701491,-0.410051,0.025459
1129,11.29,0.408948,0.490237,0.42557,-0.641342,0.892159,1.700885,-0.40978,0.025516
1130,11.3,0.642171,0.174403,0.630218,-0.400033,0.895104,1.701427,-0.410011,0.025504
1131,11.31,0.408154,0.490604,0.425712,-0.641472,0.892137,1.700833,-0.409724,0.025451
1132,11.32,0.641671,0.174274,0.630483,-0.400472,0.895059,1.701407,-0.40996,0.025475
1133,11.33,0.408351,0.490308,0.426417,-0.641106,0.8921,1.700749,-0.409732,0.025464
1134,11.34,0.64109,0.174284,0.63091,-0.400726,0.894979,1.701355,-0.409964,0.025457
1135,11.35,0.407401,0.490727,0.427036,-0.640978,0.89196,1.70071,-0.409772,0.025424
1136,11.36,0.460726,0.509832,0.352329,-0.635347,0.893335,1.685845,-0.399821,0.025905
1137,11.37,0.451442,0.574291,0.323748,-0.601313,0.902669,1.669538,-0.403994,0.023841
1138,11.38,0.178327,0.599822,0.720595,-0.298589,0.912734,1.648655,-0.418339,0.014365
1139,11.39,0.362389,0.601647,0.568936,-0.427793,0.915021,1.653822,-0.428909,0.018698
1140,11.4,-0.128822,0.191315,0.90514,-0.357107,0.909779,1.656554,-0.407263,0.021795
1141,11.41,0.213549,0.41755,0.709102,-0.52652,0.909427,1.658257,-0.394987,0.019294
1142,11.42,-0.248358,0.265106,0.929939,0.057009,0.893952,1.686788,-0.375618,0.035825
1143,11.43,0.268686,-0.024447,0.960177,-0.072596,0.901584,1.711084,-0.38029,0.02922
1144,11.44,-0.403903,0.410281,0.775767,-0.258298,0.911527,1.740235,-0.392877,0.032866
1145,11.45,-0.666704,0.53914,0.425787,-0.289031,0.917788,1.758239,-0.401218,0.032718
1146,11.46,-0.731007,0.561863,0.260041,-0.286909,0.921653,1.768967,-0.406679,0.032669
1147,11.47,-0.750322,0.567985,0.182708,-0.284655,0.923977,1.774976,-0.41018,0.032602
1148,11.48,-0.756549,0.570994,0.144258,-0.284236,0.925318,1.778011,-0.412419,0.032538
1149,11.49,-0.768366,0.569615,0.115855,-0.267825,0.924729,1.775537,-0.417048,0.036548
1150,11.5,-0.773597,0.569436,0.101592,-0.258785,0.924404,1.773384,-0.419999,0.036645
1151,11.51,,,,,,,,
1152,11.52,,,,,,,,
1153,11.53,,,,,,,,
1154,11.54,,,,,,,,
1155,11.55,-0.785521,0.329406,0.44286,-0.279862,0.914092,1.737442,-0.412706,0.011112
1156,11.56,-0.696379,0.105051,0.666653,-0.244119,0.910209,1.714132,-0.41251,0.022292
1157,11.57,-0.607359,-0.032125,0.765294,-0.210732,0.908009,1.699716,-0.412938,0.021877
1158,11.58,-0.549379,-0.106007,0.807035,-0.188786,0.906962,1.691175,-0.41386,0.021928
1159,11.59,-0.457278,-0.072921,0.869405,-0.17238,0.917111,1.691343,-0.426313,0.018165
1160,11.6,-0.45516,-0.071406,0.877874,-0.130644,0.922213,1.689595,-0.426845,0.018945
1161,11.61,-0.465751,-0.129165,0.857805,-0.174823,0.918252,1.692175,-0.421755,0.015949
1162,11.62,-0.465618,-0.097526,0.869891,-0.130303,0.924228,1.691405,-0.425774,0.018873
1163,11.63,-0.376199,-0.052655,0.90847,-0.174312,0.923814,1.689153,-0.441705,0.001646
1164,11.64,,,,,,,,
1165,11.65,,,,,,,,
1166,11.66,0.106584,-0.193403,0.975303,0.004367,0.931105,1.66523,-0.447221,0.014363
1167,11.67,0.363188,-0.299257,0.865965,0.169248,0.936826,1.651484,-0.442048,0.013639
1168,11.68,0.435061,-0.41439,0.739706,0.303047,0.936482,1.634909,-0.436498,0.009608
1169,11.69,0.459673,-0.470458,0.655008,0.371934,0.936433,1.625515,-0.434418,0.009827
1170,11.7,0.469284,-0.496662,0.609694,0.401713,0.937197,1.622458,-0.4336,0.008821
1171,11.71,0.519991,-0.455915,0.615303,0.378355,0.942167,1.630726,-0.438077,0.013946
1172,11.72,0.496857,-0.486537,0.593228,0.40558,0.941469,1.627834,-0.439332,0.009118
1173,11.73,0.479468,-0.504254,0.582856,0.419663,0.941216,1.627435,-0.441763,0.009393
1174,11.74,0.466132,-0.513464,0.58079,0.426331,0.941365,1.628774,-0.444485,0.009166
1175,11.75,0.455728,-0.518289,0.583604,0.427896,0.941953,1.631087,-0.447609,0.008884
1176,11.76,0.500488,-0.468636,0.619479,0.38228,0.946641,1.643149,-0.453968,0.014381
1177,11.77,0.474185,-0.489973,0.613166,0.398877,0.94586,1.642081,-0.456872,0.009157
1178,11.78,0.505887,-0.447597,0.638955,0.368065,0.949593,1.652119,-0.463126,0.013824
1179,11.79,0.475802,-0.479515,0.626467,0.388865,0.947787,1.650545,-0.465406,0.008728
1180,11.8,0.453717,-0.49934,0.617824,0.40385,0.946721,1.650184,-0.468485,0.008949
1181,11.81,0.441073,-0.51061,0.614562,0.408713,0.946327,1.651355,-0.471666,0.008665
1182,11.82,0.431165,-0.518456,0.612246,0.412861,0.946638,1.652464,-0.475397,0.008322
1183,11.83,0.423719,-0.523733,0.610096,0.417072,0.946969,1.653863,-0.479527,0.008978
1184,11.84,0.421739,-0.525663,0.611448,0.414663,0.94761,1.656481,-0.483248,0.008089
1185,11.85,0.420106,-0.526743,0.611609,0.414714,0.948191,1.65869,-0.487386,0.00828
1186,11.86,0.421351,-0.52539,0.613493,0.412378,0.948809,1.661474,-0.491461,0.00833
1187,11.87,0.42052,-0.524794,0.613782,0.413552,0.949567,1.663559,-0.495876,0.008173
1188,11.88,0.42104,-0.523998,0.614088,0.413579,0.950247,1.665837,-0.500379,0.008184
1189,11.89,0.421363,-0.525847,0.612709,0.412947,0.950765,1.66907,-0.504464,0.008226
1190,11.9,0.421494,-0.526598,0.612588,0.412036,0.951323,1.672114,-0.508455,0.007822
1191,11.91,0.422852,-0.525964,0.613033,0.410791,0.951819,1.675328,-0.512528,0.007257
1192,11.92,0.423505,-0.525871,0.612715,0.410712,0.952117,1.678181,-0.516941,0.007427
1193,11.93,0.517687,-0.722448,0.178708,0.422057,0.939872,1.697837,-0.498919,0.017261
1194,11.94,0.218657,-0.907026,0.308424,-0.185387,0.946642,1.717493,-0.494564,0.018506
1195,11.95,0.079857,-0.968326,0.142534,0.188817,0.95348,1.737923,-0.507821,0.016156
1196,11.96,-0.129107,-0.894919,0.251453,-0.345287,0.95545,1.74385,-0.504339,0.018711
1197,11.97,,,,,,,,
1198,11.98,-0.245335,-0.604444,0.263703,-0.710577,0.955571,1.748566,-0.500422,0.025977
1199,11.99,-0.263088,-0.561344,0.284543,-0.73124,0.955628,1.751784,-0.505743,0.019046
1200,12,-0.226076,-0.510982,0.251188,-0.790374,0.971345,1.753918,-0.506028,0.016603
1201,12.01,,,,,,,,
1202,12.02,-0.189466,-0.468543,0.213938,-0.835943,0.984074,1.754507,-0.505216,0.019852
1203,12.03,0.318108,-0.638607,-0.021529,-0.700375,0.970362,1.779568,-0.512527,0.018563
1204,12.04,0.670964,-0.602544,-0.216975,-0.373724,0.960956,1.795578,-0.519556,0.019025
1205,12.05,0.784252,-0.521584,-0.295301,-0.160299,0.954378,1.806267,-0.526195,0.01919
1206,12.06,0.820802,-0.46863,-0.323174,-0.047207,0.949661,1.813274,-0.532499,0.018512
1207,12.07,0.83364,-0.441667,-0.331489,0.009479,0.946247,1.817883,-0.53861,0.018758
1208,12.08,0.715906,-0.261351,-0.522754,0.381972,0.942868,1.832832,-0.561988,0.033518
1209,12.09,0.852508,-0.435983,-0.272794,-0.093445,0.936713,1.849139,-0.607891,0.011152
1210,12.1,0.755683,-0.473554,-0.00535,-0.452395,0.932572,1.86033,-0.638078,0.011615
1211,12.11,0.638969,-0.454987,0.136942,-0.60494,0.929355,1.867472,-0.658481,0.011122
1212,12.12,0.561482,-0.436771,0.209454,-0.670893,0.927544,1.872962,-0.672366,0.0116
1213,12.13,0.515547,-0.425136,0.247192,-0.701688,0.926284,1.87674,-0.682405,0.012039
1214,12.14,0.489328,-0.419444,0.267197,-0.716401,0.92503,1.880132,-0.689796,0.012041
1215,12.15,0.473563,-0.417028,0.278236,-0.724162,0.924202,1.882587,-0.695876,0.012167
1216,12.16,0.461105,-0.417015,0.285934,-0.729193,0.923389,1.88509,-0.701339,0.012782
1217,12.17,0.458059,-0.418154,0.288044,-0.72963,0.922423,1.88719,-0.705906,0.012418
1218,12.18,0.455114,-0.418989,0.290228,-0.730128,0.921689,1.889953,-0.710034,0.013302
1219,12.19,0.454841,-0.420197,0.2909,-0.729337,0.920929,1.892512,-0.714346,0.013886
1220,12.2,0.580775,-0.261069,0.71204,-0.295874,0.924026,1.870557,-0.704413,0.019157
1221,12.21,0.561692,-0.559697,0.51443,0.326502,0.894663,1.870802,-0.689787,0.024433
1222,12.22,,,,,,,,
1223,12.23,0.346569,-0.60605,0.159217,0.698028,0.863315,1.874106,-0.678614,0.023991
1224,12.24,0.396888,-0.427257,0.115521,0.804106,0.869052,1.885608,-0.693956,0.013955
1225,12.25,0.421102,-0.321143,0.090892,0.843373,0.872532,1.894307,-0.705929,0.013745
1226,12.26,,,,,,,,
1227,12.27,,,,,,,,
1228,12.28,0.478178,-0.365064,0.116281,0.790287,0.846833,1.893682,-0.710116,0.023024
1229,12.29,0.492713,-0.454978,0.146065,0.727251,0.826932,1.889422,-0.707514,0.023262
1230,12.3,0.501648,-0.511497,0.164989,0.677863,0.813912,1.888009,-0.707883,0.023329
1231,12.31,0.166994,-0.784466,0.441712,0.402015,0.833253,1.896781,-0.742849,0.015443
1232,12.32,0.323249,-0.731295,0.342723,0.493213,0.817968,1.895779,-0.734876,0.0233
1233,12.33,0.404557,-0.685598,0.278215,0.537481,0.808153,1.896948,-0.731849,0.023429
1234,12.34,0.450809,-0.654315,0.236869,0.559049,0.801643,1.89905,-0.731914,0.023302
1235,12.35,0.475199,-0.63508,0.209839,0.571688,0.797522,1.902066,-0.734208,0.023251
1236,12.36,0.489288,-0.623068,0.191955,0.579256,0.7947,1.905408,-0.73787,0.023444
1237,12.37,0.496787,-0.615889,0.18092,0.584082,0.792658,1.908953,-0.742532,0.023604
1238,12.38,,,,,,,,
1239,12.39,,,,,,,,
1240,12.4,,,,,,,,
1241,12.41,,,,,,,,
1242,12.42,,,,,,,,
1243,12.43,,,,,,,,
1244,12.44,,,,,,,,
1245,12.45,,,,,,,,
1246,12.46,0.502066,-0.611378,0.164193,0.589226,0.788555,1.925447,-0.768441,0.023152
1247,12.47,0.499224,-0.616221,0.159587,0.58786,0.783684,1.935217,-0.784629,0.022975
1248,12.48,0.496423,-0.62035,0.154301,0.5873,0.780318,1.942589,-0.796864,0.022862
1249,12.49,0.494939,-0.623324,0.151178,0.586215,0.777545,1.948408,-0.806501,0.022956
1250,12.5,0.493249,-0.62605,0.148126,0.585514,0.77538,1.953233,-0.814509,0.022832
1251,12.51,0.490083,-0.628989,0.143966,0.58606,0.773739,1.957515,-0.82146,0.022989
1252,12.52,0.489071,-0.630803,0.142621,0.585284,0.771872,1.96103,-0.827827,0.023026
1253,12.53,0.488455,-0.632447,0.1403,0.584585,0.770238,1.964395,-0.833611,0.022824
1254,12.54,0.48607,-0.634631,0.137612,0.584844,0.7689,1.967859,-0.839138,0.022762
1255,12.55,0.486431,-0.635999,0.135914,0.583453,0.767299,1.970929,-0.844383,0.022718
1256,12.56,0.021206,-0.454662,0.56355,0.689379,0.773999,1.92893,-0.851347,0.021719
1257,12.57,0.241526,-0.572176,0.388452,0.680724,0.76973,1.948997,-0.855674,0.022774
1258,12.58,-0.257272,-0.454238,0.721864,0.454304,0.788866,1.926052,-0.860871,0.01695
1259,12.59,0.096868,-0.624226,0.509971,0.583856,0.777519,1.950162,-0.865266,0.02272
1260,12.6,-0.335252,-0.459414,0.743697,0.351367,0.792133,1.930313,-0.870624,0.016872
1261,12.61,,,,,,,,
1262,12.62,,,,,,,,
1263,12.63,,,,,,,,
1264,12.64,,,,,,,,
1265,12.65,,,,,,,,
1266,12.66,,,,,,,,
